clinic_id,familia,label_m0,cluster_id,en_transicion
41499,Familia T2,marginal,3,False
41499,Familia C1,marginal,2,False
41499,Familia T1,marginal,1,False
41499,Familia T2,marginal,3,False
41499,Familia C1,marginal,2,False
41499,Familia T1,marginal,1,False
41499,Familia T2,marginal,3,False
41499,Familia T1,marginal,1,False
41499,Familia T2,marginal,3,False
41499,Familia C2,marginal,3,False
41499,Familia T2,marginal,3,False
41499,Familia C1,marginal,2,False
41499,Familia T1,marginal,1,False
41499,Familia T1,marginal,1,False
41499,Familia T2,marginal,3,False
41499,Familia T1,marginal,1,False
41499,Familia C2,marginal,3,False
41499,Familia C1,marginal,2,False
41499,Familia C2,marginal,3,False
41499,Familia T1,marginal,1,False
41499,Familia T2,marginal,3,False
41499,Familia T1,marginal,1,False
41499,Familia T2,marginal,3,False
41499,Familia C2,marginal,3,False
41499,Familia T1,marginal,1,False
41499,Familia T2,marginal,3,False
41499,Familia C1,marginal,2,False
41499,Familia C2,marginal,3,False
41499,Familia T1,marginal,1,False
41499,Familia T2,marginal,3,False
41499,Familia T1,marginal,1,False
41499,Familia T1,marginal,1,False
41499,Familia C1,marginal,2,False
41499,Familia C1,marginal,2,False
41499,Familia T1,marginal,1,False
41509,Familia T1,marginal,1,False
41509,Familia T2,marginal,1,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C2,promiscuo,2,False
41509,Familia T1,marginal,1,False
41509,Familia T1,marginal,1,False
41509,Familia T2,marginal,1,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia T1,marginal,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C2,promiscuo,2,False
41509,Familia T1,marginal,1,False
41509,Familia T2,marginal,1,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia T1,marginal,1,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia T1,marginal,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia T1,marginal,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia T2,marginal,1,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia C1,promiscuo,1,False
41509,Familia C2,promiscuo,2,False
41509,Familia T1,marginal,1,False
41509,Familia T2,marginal,1,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41522,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41530,Familia C1,marginal,2,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41536,Familia C2,marginal,1,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C1,marginal,1,False
41580,Familia C1,marginal,1,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C1,marginal,1,False
41580,Familia C2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia C2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C1,marginal,1,False
41580,Familia C2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia T1,marginal,3,False
41580,Familia T2,marginal,3,False
41580,Familia C2,marginal,3,False
41580,Familia C1,marginal,1,False
41620,Familia T1,esporadico,3,False
41620,Familia T1,esporadico,3,False
41620,Familia T1,esporadico,3,False
41620,Familia T1,esporadico,3,False
41620,Familia T1,esporadico,3,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41622,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41635,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41644,Familia C1,marginal,2,False
41663,Familia C1,promiscuo,2,False
41663,Familia C1,promiscuo,2,False
41663,Familia C1,promiscuo,2,False
41663,Familia C1,promiscuo,2,False
41663,Familia C1,promiscuo,2,False
41663,Familia C1,promiscuo,2,False
41670,Familia C1,marginal,3,False
41670,Familia C1,marginal,3,False
41670,Familia C1,marginal,3,False
41670,Familia C1,marginal,3,False
41670,Familia C1,marginal,3,False
41670,Familia C1,marginal,3,False
41670,Familia C1,marginal,3,False
41671,Familia C2,promiscuo,3,False
41671,Familia C1,marginal,1,False
41671,Familia C2,promiscuo,3,False
41671,Familia C2,promiscuo,3,False
41671,Familia C2,promiscuo,3,False
41671,Familia C1,marginal,1,False
41671,Familia C2,promiscuo,3,False
41671,Familia C1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia T1,marginal,1,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia C1,marginal,2,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41688,Familia T1,marginal,1,False
41688,Familia C1,marginal,2,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41706,Familia T2,marginal,1,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41736,Familia C1,promiscuo,2,False
41736,Familia C2,marginal,2,False
41789,Familia T1,marginal,1,False
41789,Familia T2,marginal,1,False
41789,Familia T1,marginal,1,False
41789,Familia T2,marginal,1,False
41792,Familia C1,marginal,1,False
41792,Familia C1,marginal,1,False
41793,Familia C1,marginal,0,False
41793,Familia C1,marginal,0,False
41793,Familia C1,marginal,0,False
41793,Familia C1,marginal,0,False
41793,Familia C1,marginal,0,False
41793,Familia C1,marginal,0,False
41802,Familia T1,marginal,1,False
41802,Familia T2,marginal,1,False
41802,Familia T1,marginal,1,False
41802,Familia T2,marginal,1,False
41804,Familia C1,marginal,1,False
41804,Familia C1,marginal,1,False
41804,Familia C1,marginal,1,False
41804,Familia C1,marginal,1,False
41804,Familia C1,marginal,1,False
41804,Familia C1,marginal,1,False
41804,Familia C1,marginal,1,False
41804,Familia C1,marginal,1,False
41811,Familia T1,marginal,1,False
41811,Familia T1,marginal,1,False
41811,Familia T1,marginal,1,False
41811,Familia T1,marginal,1,False
41811,Familia T1,marginal,1,False
41811,Familia T1,marginal,1,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41813,Familia C1,promiscuo,3,False
41814,Familia C2,marginal,1,False
41814,Familia C2,marginal,1,False
41814,Familia C2,marginal,1,False
41814,Familia C2,marginal,1,False
41814,Familia C2,marginal,1,False
41814,Familia C2,marginal,1,False
41814,Familia C2,marginal,1,False
41814,Familia C2,marginal,1,False
41814,Familia C2,marginal,1,False
41814,Familia C2,marginal,1,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41822,Familia C1,marginal,2,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T2,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia C2,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia C1,marginal,2,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41836,Familia T1,marginal,3,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41866,Familia C2,marginal,2,False
41869,Familia C1,marginal,2,False
41869,Familia C1,marginal,2,False
41869,Familia C1,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia T2,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T1,marginal,3,False
41906,Familia T2,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia C1,marginal,2,False
41906,Familia C1,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia C2,marginal,2,False
41906,Familia T1,marginal,3,False
41906,Familia T1,marginal,3,False
