rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
580,2026-05-10,27665,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 50 días de media. Último pedido hace 70 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,34.98,52.47,-19.5,pendiente,Madrid,2025-10-20,0.0613,,,,
581,2026-05-10,1000101640,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 47 días de media. Último pedido hace 52 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 20%.,34.56,51.84,-4.8,pendiente,Zaragoza,2025-11-07,0.2013,,,,
582,2026-05-10,42709,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 58 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,34.41,51.615,-47.4,pendiente,Madrid,2025-09-03,0.0003,,,,
583,2026-05-10,1000081823,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 146 días de media. Último pedido hace 194 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,34.28,51.42,-48.0,pendiente,Madrid,2025-06-18,0.032,,,,
584,2026-05-10,1000064950,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 36 días de media. Último pedido hace 27 días. Próximo pedido estimado en 3 días. Prob. pedido 7d: 17%.,164.0,51.25,3.2,pendiente,Barcelona,2025-12-02,0.1734,,,,
585,2026-05-10,9810,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 136 días de media. Último pedido hace 192 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,34.12,51.18,-56.0,pendiente,Las Palmas,2025-06-20,0.0237,,,,
586,2026-05-10,5273,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 112 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,34.12,51.18,-25.3,pendiente,Huelva,2025-09-02,0.0868,,,,
587,2026-05-10,1000101796,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 51 días de media. Último pedido hace 55 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 11%.,34.12,51.18,-3.7,pendiente,Zaragoza,2025-11-04,0.1102,,,,
588,2026-05-10,15442,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 91 días de media. Último pedido hace 105 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,34.12,51.18,-18.6,pendiente,Almería,2025-09-15,0.0066,,,,
589,2026-05-10,36569,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 76 días de media. Último pedido hace 83 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,34.12,51.18,-7.0,pendiente,Pontevedra,2025-10-07,0.1162,,,,
590,2026-05-10,1000073234,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 159 días sin pedir (media: 140 días). Ratio captura actual: 23% del potencial.,28.22,50.796,,pendiente,Huelva,2025-07-23,,,,,
591,2026-05-10,1000072481,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 117 días de media. Último pedido hace 152 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,33.5,50.25,-9.1,pendiente,Barcelona,2025-07-30,0.0436,,,,
592,2026-05-10,1000080084,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 57 días de media. Último pedido hace 61 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 10%.,33.49,50.235,-2.0,pendiente,Madrid,2025-10-29,0.1021,,,,
593,2026-05-10,1000070145,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 55 días de media. Último pedido hace 76 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,33.49,50.235,-21.4,pendiente,Almería,2025-10-14,0.0664,,,,
594,2026-05-10,37331,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 23 días de media. Último pedido hace 53 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,33.18,49.77,-32.2,pendiente,Badajoz,2025-11-06,0.0265,,,,
595,2026-05-10,1000079002,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 63 días de media. Último pedido hace 83 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,33.18,49.77,-20.0,pendiente,Sevilla,2025-10-07,0.0537,,,,
596,2026-05-10,9243,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 49 días de media. Último pedido hace 32 días. Próximo pedido estimado en 1 días. Prob. pedido 7d: 11%.,54.69,49.7182,1.1,pendiente,Barcelona,2025-11-27,0.1132,,,,
597,2026-05-10,29716,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 31 días de media. Último pedido hace 231 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,33.13,49.695,-200.0,pendiente,Pontevedra,2025-05-12,0.0,,,,
598,2026-05-10,1000082189,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 61 días de media. Último pedido hace 55 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 15%.,33.13,49.695,-1.5,pendiente,Madrid,2025-11-04,0.154,,,,
599,2026-05-10,1000071556,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-885.63); slope 90d (-88.579). Ratio: 20% del potencial.,22.06,49.635,,pendiente,Madrid,2025-12-10,,-885.634,,,
600,2026-05-10,1000066475,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 30 días de media. Último pedido hace 39 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,32.87,49.305,-15.8,pendiente,Sta.Cruz Tenerife,2025-11-20,0.1222,,,,
601,2026-05-10,33393,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 47 días de media. Último pedido hace 67 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,32.31,48.465,-22.6,pendiente,Madrid,2025-10-23,0.0716,,,,
602,2026-05-10,1000061641,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 101 días de media. Último pedido hace 80 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,32.03,48.045,-4.1,pendiente,Valladolid,2025-10-10,0.0779,,,,
603,2026-05-10,40513,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 118 días de media. Último pedido hace 110 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,31.91,47.865,-13.1,pendiente,Vizcaya,2025-09-10,0.0668,,,,
604,2026-05-10,1000081236,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 50 días de media. Último pedido hace 59 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,31.77,47.655,-8.6,pendiente,Murcia,2025-10-31,0.1313,,,,
605,2026-05-10,42727,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 179 días sin pedir (media: 122 días). Ratio captura actual: 18% del potencial.,26.34,47.412,,pendiente,Almería,2025-07-03,,,,,
606,2026-05-10,42725,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 119 días sin pedir (media: 69 días). Ratio captura actual: 18% del potencial.,26.34,47.412,,pendiente,Granada,2025-09-01,,,,,
607,2026-05-10,43148,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 89 días sin pedir (media: 75 días). Ratio captura actual: 18% del potencial.,26.34,47.412,,pendiente,Málaga,2025-10-01,,,,,
608,2026-05-10,42739,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 89 días sin pedir (media: 67 días). Ratio captura actual: 18% del potencial.,26.34,47.412,,pendiente,Jaén,2025-10-01,,,,,
609,2026-05-10,43126,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 71 días de media. Último pedido hace 101 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,31.58,47.37,-30.0,pendiente,Sevilla,2025-09-19,0.0383,,,,
610,2026-05-10,474,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 91 días de media. Último pedido hace 104 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,31.58,47.37,-11.6,pendiente,Sevilla,2025-09-16,0.0867,,,,
611,2026-05-10,1000101745,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 117 días sin pedir (media: 107 días). Ratio captura actual: 15% del potencial.,25.97,46.746,,pendiente,Valladolid,2025-09-03,,,,,
612,2026-05-10,1000057293,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 46 días sin pedir (media: 40 días). Ratio captura actual: 22% del potencial.,25.89,46.602,,pendiente,Valencia,2025-11-13,,-0.6302,,,
613,2026-05-10,26107,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 159 días sin pedir (media: 76 días). Ratio captura actual: 17% del potencial.,25.85,46.53,,pendiente,Barcelona,2025-07-23,,,,,
614,2026-05-10,1000066853,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 115 días sin pedir (media: 57 días). Ratio captura actual: 17% del potencial.,25.57,46.026,,pendiente,Sta.Cruz Tenerife,2025-09-05,,,,,
615,2026-05-10,1000073587,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 175 días sin pedir (media: 90 días). Ratio captura actual: 17% del potencial.,25.57,46.026,,pendiente,Valencia,2025-07-07,,,,,
616,2026-05-10,42295,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 147 días sin pedir (media: 80 días). Ratio captura actual: 17% del potencial.,25.57,46.026,,pendiente,Barcelona,2025-08-04,,,,,
617,2026-05-10,1000081165,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-582.51); slope 90d (-58.278). Ratio: 13% del potencial.,20.32,45.72,,pendiente,Madrid,2025-12-16,,-582.5133,,,
618,2026-05-10,7648,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 134 días de media. Último pedido hace 209 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,30.11,45.165,-75.0,pendiente,León,2025-06-03,0.0104,,,,
619,2026-05-10,1000071762,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 60 días de media. Último pedido hace 144 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,29.88,44.82,-75.3,pendiente,Madrid,2025-08-07,0.0156,,,,
620,2026-05-10,42646,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 178 días sin pedir (media: 81 días). Ratio captura actual: 21% del potencial.,24.59,44.262,,pendiente,Granada,2025-07-04,,,,,
621,2026-05-10,1000077720,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 123 días sin pedir (media: 112 días). Ratio captura actual: 21% del potencial.,24.56,44.208,,pendiente,Navarra,2025-08-28,,,,,
622,2026-05-10,9520,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 132 días de media. Último pedido hace 203 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,29.45,44.175,-71.0,pendiente,Barcelona,2025-06-09,0.0121,,,,
623,2026-05-10,1000100498,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 109 días de media. Último pedido hace 112 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,29.45,44.175,-3.0,pendiente,Vizcaya,2025-09-08,0.0836,,,,
624,2026-05-10,1000079746,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 114 días de media. Último pedido hace 110 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 4%.,198.56,44.1244,4.5,pendiente,La Rioja,2025-09-10,0.0383,,,,
625,2026-05-10,1000081341,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 57 días de media. Último pedido hace 88 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,29.31,43.965,-26.4,pendiente,Sevilla,2025-10-02,0.0,,,,
626,2026-05-10,10217,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 98 días sin pedir (media: 50 días). Ratio captura actual: 17% del potencial.,24.38,43.884,,pendiente,Alicante,2025-09-22,,,,,
627,2026-05-10,1000048293,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 159 días sin pedir (media: 147 días). Ratio captura actual: 17% del potencial.,24.18,43.524,,pendiente,Palencia,2025-07-23,,,,,
628,2026-05-10,1000079620,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 48 días sin pedir (media: 45 días). Ratio captura actual: 30% del potencial.,24.16,43.488,,pendiente,Málaga,2025-11-11,,-2760.5244,,,
629,2026-05-10,1000101972,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 21 días de media. Último pedido hace 193 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,28.86,43.29,-172.0,pendiente,Madrid,2025-06-19,0.0,,,,
630,2026-05-10,1000058696,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-1181.25); slope 90d (-118.127). Ratio: 13% del potencial.,19.18,43.155,,pendiente,Sta.Cruz Tenerife,2025-12-04,,-1181.2453,,,
631,2026-05-10,31379,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 80 días sin pedir (media: 55 días). Ratio captura actual: 24% del potencial.,23.69,42.642,,pendiente,Madrid,2025-10-10,,,,,
632,2026-05-10,37042,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 129 días sin pedir (media: 100 días). Ratio captura actual: 24% del potencial.,23.69,42.642,,pendiente,Baleares,2025-08-22,,,,,
633,2026-05-10,38579,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 46 días sin pedir (media: 31 días). Ratio captura actual: 24% del potencial.,23.69,42.642,,pendiente,Sevilla,2025-11-13,,-0.9503,,,
634,2026-05-10,24046,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 47 días sin pedir (media: 44 días). Ratio captura actual: 24% del potencial.,23.69,42.642,,pendiente,Almería,2025-11-12,,-1696.1332,,,
635,2026-05-10,1000073234,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 140 días de media. Último pedido hace 159 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,28.22,42.33,-19.0,pendiente,Huelva,2025-07-23,0.0576,,,,
636,2026-05-10,40659,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 57 días de media. Último pedido hace 56 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,28.22,42.33,-33.4,pendiente,Tarragona,2025-11-03,0.0672,,,,
637,2026-05-10,40437,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 51 días de media. Último pedido hace 48 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,28.19,42.285,-9.2,pendiente,Barcelona,2025-11-11,0.059,,,,
638,2026-05-10,10006,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 221 días sin pedir (media: 140 días). Ratio captura actual: 21% del potencial.,23.41,42.138,,pendiente,Alicante,2025-05-22,,,,,
639,2026-05-10,1000080167,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 161 días sin pedir (media: 153 días). Ratio captura actual: 21% del potencial.,23.4,42.12,,pendiente,Zaragoza,2025-07-21,,,,,
640,2026-05-10,1000076691,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 201 días sin pedir (media: 110 días). Ratio captura actual: 21% del potencial.,23.4,42.12,,pendiente,Barcelona,2025-06-11,,,,,
641,2026-05-10,13287,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 42 días sin pedir (media: 35 días). Ratio captura actual: 21% del potencial.,23.4,42.12,,pendiente,Barcelona,2025-11-17,,895.448,,,
642,2026-05-10,1000081368,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 47 días de media. Último pedido hace 27 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 8%.,242.63,41.1237,5.9,pendiente,León,2025-12-02,0.0787,,,,
643,2026-05-10,1000079046,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 163 días de media. Último pedido hace 108 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,27.37,41.055,-8.0,pendiente,Madrid,2025-09-12,0.0328,,,,
644,2026-05-10,1000100166,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 78 días de media. Último pedido hace 199 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.52,39.78,-121.0,pendiente,Murcia,2025-06-13,0.0,,,,
645,2026-05-10,1000102096,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 63 días sin pedir (media: 49 días). Ratio captura actual: 20% del potencial.,22.06,39.708,,pendiente,Jaén,2025-10-27,,,,,
646,2026-05-10,42974,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 57 días de media. Último pedido hace 84 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 5%.,138.35,39.5286,3.5,pendiente,Asturias,2025-10-06,0.0468,,,,
647,2026-05-10,42725,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 69 días de media. Último pedido hace 119 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,26.34,39.51,-49.7,pendiente,Granada,2025-09-01,0.0313,,,,
648,2026-05-10,42739,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 67 días de media. Último pedido hace 89 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,26.34,39.51,-22.2,pendiente,Jaén,2025-10-01,0.0643,,,,
649,2026-05-10,43013,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 90 días de media. Último pedido hace 210 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.34,39.51,-120.0,pendiente,Almería,2025-06-02,0.0,,,,
650,2026-05-10,42747,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 31 días de media. Último pedido hace 208 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.34,39.51,-177.0,pendiente,Sevilla,2025-06-04,0.0,,,,
651,2026-05-10,42727,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 122 días de media. Último pedido hace 179 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,26.34,39.51,-57.0,pendiente,Almería,2025-07-03,0.0195,,,,
652,2026-05-10,42740,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 60 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.34,39.51,-57.7,pendiente,Granada,2025-09-02,0.0,,,,
653,2026-05-10,43148,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 75 días de media. Último pedido hace 89 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,26.34,39.51,-14.0,pendiente,Málaga,2025-10-01,0.0916,,,,
654,2026-05-10,42699,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 102 días de media. Último pedido hace 150 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,26.34,39.51,-48.5,pendiente,Granada,2025-08-01,0.0056,,,,
655,2026-05-10,1000080301,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 46 días de media. Último pedido hace 28 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 11%.,142.17,39.4917,3.6,pendiente,Pontevedra,2025-12-01,0.1064,,,,
656,2026-05-10,26346,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 64 días de media. Último pedido hace 164 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,26.31,39.465,-100.0,pendiente,Huelva,2025-07-18,0.0,,,,
657,2026-05-10,1000072466,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 53 días sin pedir (media: 44 días). Ratio captura actual: 20% del potencial.,21.75,39.15,,pendiente,Las Palmas,2025-11-06,,-733.8878,,,
658,2026-05-10,18774,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 111 días sin pedir (media: 95 días). Ratio captura actual: 20% del potencial.,21.75,39.15,,pendiente,Almería,2025-09-09,,,,,
659,2026-05-10,1000101745,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 107 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,25.97,38.955,-10.0,pendiente,Valladolid,2025-09-03,0.0795,,,,
660,2026-05-10,1000081198,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 76 días sin pedir (media: 43 días). Ratio captura actual: 22% del potencial.,21.6,38.88,,pendiente,Murcia,2025-10-14,,,,,
661,2026-05-10,26107,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 76 días de media. Último pedido hace 159 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,25.85,38.775,-7.0,pendiente,Barcelona,2025-07-23,0.019,,,,
662,2026-05-10,42037,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 130 días de media. Último pedido hace 108 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 6%.,146.87,38.65,3.8,pendiente,Madrid,2025-09-12,0.0639,,,,
663,2026-05-10,1000101837,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 71 días de media. Último pedido hace 213 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,25.57,38.355,-142.0,pendiente,Madrid,2025-05-30,0.0,,,,
664,2026-05-10,1000066853,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 57 días de media. Último pedido hace 115 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,25.57,38.355,-58.0,pendiente,Sta.Cruz Tenerife,2025-09-05,0.0273,,,,
665,2026-05-10,34627,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 38 días de media. Último pedido hace 47 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,25.57,38.355,-9.3,pendiente,Guadalajara,2025-11-12,0.1153,,,,
666,2026-05-10,1000073587,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 90 días de media. Último pedido hace 175 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,25.57,38.355,-83.5,pendiente,Valencia,2025-07-07,0.0005,,,,
667,2026-05-10,42617,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 49 días de media. Último pedido hace 53 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,25.57,38.355,-4.2,pendiente,A Coruña,2025-11-06,0.1327,,,,
668,2026-05-10,1000082218,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 65 días de media. Último pedido hace 76 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 11%.,25.57,38.355,-12.9,pendiente,Las Palmas,2025-10-14,0.1087,,,,
669,2026-05-10,42295,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 80 días de media. Último pedido hace 147 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,25.57,38.355,-67.5,pendiente,Barcelona,2025-08-04,0.0167,,,,
670,2026-05-10,1000069188,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-617.68); slope 90d (-61.764). Ratio: 14% del potencial.,16.93,38.0925,,pendiente,Guadalajara,2025-11-25,,-617.6845,,,
671,2026-05-10,1000059893,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-617.76); slope 90d (-61.779). Ratio: 14% del potencial.,16.93,38.0925,,pendiente,Madrid,2025-12-12,,-617.7649,,,
672,2026-05-10,32695,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 137 días de media. Último pedido hace 153 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,37.31,37.31,0.5,pendiente,A Coruña,2025-07-29,0.0607,,,,
673,2026-05-10,1000082533,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 207 días sin pedir (media: 100 días). Ratio captura actual: 16% del potencial.,20.71,37.278,,pendiente,Madrid,2025-06-05,,,,,
674,2026-05-10,1000076148,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 56 días de media. Último pedido hace 59 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 16%.,24.76,37.14,-2.3,pendiente,Madrid,2025-10-31,0.1597,,,,
675,2026-05-10,13991,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 210 días sin pedir (media: 138 días). Ratio captura actual: 16% del potencial.,20.55,36.99,,pendiente,Albacete,2025-06-02,,,,,
676,2026-05-10,42646,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 81 días de media. Último pedido hace 178 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,24.59,36.885,-97.0,pendiente,Granada,2025-07-04,0.0144,,,,
677,2026-05-10,39723,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 84 días de media. Último pedido hace 164 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,24.56,36.84,-80.0,pendiente,Gipúzkoa,2025-07-18,0.0013,,,,
678,2026-05-10,1000077426,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 38 días sin pedir (media: 30 días). Ratio captura actual: 27% del potencial.,20.45,36.81,,pendiente,Castellón,2025-11-21,,-994.4939,,,
679,2026-05-10,10217,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 50 días de media. Último pedido hace 98 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,24.38,36.57,-48.2,pendiente,Alicante,2025-09-22,0.0325,,,,
